row_id,rating_num
14785,6.8946513353342604
15125,5.499842707597419
13095,6.422430989968343
6079,6.516680073986637
16584,6.960668550451122
18508,6.210344202639558
18731,6.055993471219364
13610,7.738585697093353
21768,5.348664629171321
14463,6.136827470009682
4031,7.48027405422648
22418,7.04786612866468
5288,6.8851485994875175
11744,6.279524851112565
4123,6.5443658074782975
25449,6.444168923587802
19207,7.525418283638437
4488,6.5026734546936344
19810,6.199191072260041
21238,7.227684527365324
18326,7.80583957436086
17178,5.976449011074163
21709,5.472729959951487
4027,7.035046364710454
23561,5.963359407005947
9246,7.035260654477439
14185,6.979303930572892
23650,6.976374393652328
29151,6.012990002228851
2585,7.528775327675362
2286,6.783317267893384
3243,6.217743264370751
14552,7.225965476106442
26746,5.772284380540188
12891,6.569579426866414
21499,6.241150071090555
28160,5.198292595482843
14105,6.900300330771877
17309,6.901102642733993
10918,6.585708472416962
24719,5.770727788953561
21121,6.270069277407791
10532,5.954486442117477
26159,4.8573649604840465
12023,5.721596103093051
12018,7.742669810482984
21079,6.405805522890861
9136,4.5852900247602655
21235,5.505222430385334
23907,5.980993240566407
8350,6.549371704784491
28069,5.924024752158156
5750,8.106939994389995
27778,5.735944597623749
17016,6.245532413612691
9779,5.966475459814933
17427,7.580341202272585
24122,5.463012889910405
13958,6.879747052089011
1839,7.266838897022791
14444,6.4221216173899025
16671,6.842372285789374
106,6.1126092488466215
22230,6.9450107967574475
25307,6.023539306736236
2292,6.730432573368339
27909,5.434761488729127
26929,5.4916131233538295
26110,5.700337413697885
21830,6.777649800710833
25693,6.693878417882686
16496,7.111314268923994
16402,4.3192091460981645
26636,5.400476782639771
18458,5.6474929377325696
19122,6.377571946208167
21646,5.8405899962029055
28172,4.718819775202955
27955,5.3785266735801995
1367,7.099140232232003
12203,4.610011213655241
20498,6.27506857139202
19714,6.210097328691778
18249,6.798916477183597
29005,6.0816518293033575
25340,5.716248433441787
6245,7.839323174896802
1975,6.23010118131073
25669,5.67138263372036
17560,5.792394758341268
14459,7.621341711876038
29048,6.599305497571797
26839,5.539529535872558
2041,3.366745758291229
13597,6.578319688378467
25721,5.961804535608291
4004,6.564609226594565
8160,4.647113552154388
8958,6.220456263537471
25944,5.33265181490329
10426,7.432940112959816
26295,5.898149772613845
28538,5.681022548861488
24875,5.791361741273543
11587,7.748624944481662
21775,5.662379765102319
2299,6.902508786776231
7789,6.441625408842653
19451,4.643685372713923
12791,6.911101272725781
18833,6.818858474973723
10807,6.050092830366741
16688,7.04767280614664
28470,6.426071428364181
28049,5.90863668117987
25209,6.404134393831794
4283,4.946998339616774
7091,7.055927754246034
26829,5.760108693439417
17428,5.611626285222567
27396,5.550815983345984
24624,5.529946569316047
28772,5.5814150581097906
9389,6.390302246795813
29088,5.765315417000202
5090,6.791309715940634
16059,7.571328694831252
7680,6.521011849566861
19217,6.366477649237374
4277,6.044319725294668
6140,6.350568048453792
