row_id,rating_num
14785,7.1235104
15125,6.5741887
13095,6.6127152
6079,6.66526
16584,8.00123
18508,7.6387954
18731,6.417879
13610,7.0970845
21768,6.6282773
14463,7.898712
4031,7.4330816
22418,8.588892
5288,7.2171946
11744,7.3190527
4123,7.1940575
25449,7.4497523
19207,7.287335
4488,7.409107
19810,6.1937785
21238,7.4103203
18326,7.223543
17178,7.8176036
21709,4.996853
4027,7.620896
23561,6.5624094
9246,6.1380367
14185,7.396122
23650,6.822274
29151,6.034954
2585,6.705082
2286,6.307742
3243,6.5755267
14552,7.3010397
26746,7.2629886
12891,6.9289527
21499,6.4162335
28160,5.912852
14105,7.6415367
17309,6.4168825
10918,7.3022404
24719,6.4472227
21121,6.2665434
10532,6.506185
26159,6.775099
12023,7.3230276
12018,7.2968817
21079,6.014799
9136,7.281089
21235,6.4568214
23907,6.7575884
8350,7.6649823
28069,5.921768
5750,7.5194745
27778,6.5181856
17016,6.6284404
9779,6.6244993
17427,8.004659
24122,6.4856772
13958,6.1644683
1839,6.1006722
14444,6.2383585
16671,6.603933
106,7.1167727
22230,8.1227
25307,6.166482
2292,6.4823065
27909,6.2840295
26929,6.462419
26110,7.577714
21830,7.232973
25693,7.2364197
16496,6.820141
16402,5.4659925
26636,6.543346
18458,6.4914317
19122,7.2882466
21646,5.4455185
28172,6.0715485
27955,6.339915
1367,7.0818253
12203,4.995004
20498,6.475928
19714,8.006275
18249,7.1203117
29005,6.913295
25340,6.1721563
6245,8.384083
1975,7.8142753
25669,7.589229
17560,6.516005
14459,6.182096
29048,6.078902
26839,6.764251
2041,5.175939
13597,6.14814
25721,6.3196254
4004,6.3677316
8160,7.8400807
8958,5.704755
25944,6.0314956
10426,7.685077
26295,5.856813
28538,5.890208
24875,5.7319565
11587,7.779724
21775,5.037397
2299,7.3892303
7789,6.932978
19451,5.0848775
12791,6.373677
18833,6.7021146
10807,6.4239774
16688,7.3470798
28470,6.106906
28049,6.2136374
25209,5.6812663
4283,6.0903707
7091,7.4194736
26829,6.151579
17428,5.8076973
27396,7.979782
24624,5.9448047
28772,5.1096625
9389,7.485264
29088,6.7786307
5090,7.363609
16059,7.557124
7680,6.856079
19217,6.0398326
4277,6.970364
6140,6.200376
6797,6.903914
