row_id,rating_num
14785,6.958528146743774
15125,5.501938066482544
13095,6.458125467300415
6079,6.542664623260498
16584,7.087775497436523
18508,6.28644139289856
18731,6.184240407943726
13610,7.730191106796265
21768,5.947712106704712
14463,6.295539798736572
4031,7.417305278778076
22418,7.060798330307007
5288,6.908286867141724
11744,6.361738290786743
4123,6.397603435516357
25449,6.526354026794434
19207,7.470017910003662
4488,6.422289695739746
19810,6.381159143447876
21238,7.2182644176483155
18326,7.7445986938476565
17178,5.939560661315918
21709,5.621620626449586
4027,7.023725166320801
23561,6.262452869415283
9246,7.061581192016602
14185,7.1372614765167235
23650,7.087968263626099
29151,5.954694995880127
2585,7.489872055053711
2286,6.394805612564086
3243,6.239147624969482
14552,7.036878643035889
26746,5.852086696624756
12891,6.547759199142456
21499,6.201465272903443
28160,5.2531869506835935
14105,6.870080757141113
17309,6.920330028533936
10918,6.3904506206512455
24719,5.7341850471496585
21121,6.288460645675659
10532,6.084936208724976
26159,5.1315953826904295
12023,5.840818462371827
12018,7.673045682907104
21079,6.4268397617340085
9136,4.611085596084594
21235,5.47834581375122
23907,6.251662549972535
8350,6.625800542831421
28069,6.043980121612549
5750,8.177081336975098
27778,5.889319047927856
17016,6.087039623260498
9779,5.765176572799683
17427,7.924100255966186
24122,5.467243156433105
13958,6.90046540260315
1839,7.250115966796875
14444,6.471422157287598
16671,6.873598432540893
106,6.073163681030273
22230,6.982793912887573
25307,6.2928662109375
2292,7.088005628585815
27909,5.435317478179932
26929,5.787087097167969
26110,5.679816799163818
21830,6.756348276138306
25693,6.604004201889039
16496,6.924941244125366
16402,3.9900733423233032
26636,5.432302360534668
18458,5.65738507270813
19122,6.369629926681519
21646,6.066786403656006
28172,4.7850499439239496
27955,5.064493160247803
1367,6.898276090621948
12203,4.522649021148682
20498,6.2214600944519045
19714,6.005322494506836
18249,6.850012998580933
29005,5.9706208133697505
25340,5.7175660419464105
6245,7.8908728408813475
1975,6.340147972106934
25669,5.745846452713012
17560,5.770191669464111
14459,7.626625671386719
29048,6.646979637145996
26839,5.49908938407898
2041,3.0994275951385495
13597,6.791378564834595
25721,5.987343139648438
4004,6.81971061706543
8160,4.570162963867188
8958,6.355873727798462
25944,5.221283378601074
10426,7.389012413024902
26295,5.976216707229614
28538,5.681475582122802
24875,6.350290174484253
11587,7.722861042022705
21775,5.713660707473755
2299,7.388211259841919
7789,6.201839504241944
19451,4.338636245727539
12791,6.81015290260315
18833,6.587501258850098
10807,6.067446660995484
16688,6.85734146118164
28470,6.520042877197266
28049,5.934758892059326
25209,6.497205648422241
4283,5.334055576324463
7091,7.114235563278198
26829,6.031402692794799
17428,5.608799676895142
27396,5.489949836730958
24624,5.565777311325073
28772,5.732220726013184
9389,6.543945865631104
29088,5.6572959423065186
5090,6.908335132598877
16059,7.518314514160156
7680,6.620254926681518
19217,6.542878303527832
4277,6.026338014602661
6140,6.247006196975708
6797,6.356065683364868
25655,6.849634199142455
4257,6.970072202682495
11931,7.982730693817139
25268,6.468826103210449
9695,5.0811709117889405
27086,5.946525058746338
17772,7.091954870223999
28045,6.368573675155639
20788,6.926301431655884
22520,5.937629966735839
5351,7.311274433135987
20320,6.1468011760711665
2611,7.670287189483643
29198,5.41055835723877
14716,6.058290462493897
27235,6.47527626991272
20929,6.452951803207398
27307,5.767066631317139
13659,4.703370370864868
29197,7.1995366764068605
28730,6.800513029098511
13701,7.1425877189636235
26933,6.179050951004028
5976,8.207558116912843
27435,5.212189836502075
870,5.313178167343139
3183,5.939677715301514
10497,6.298798818588256
20692,5.860735712051392
24687,6.167705173492432
11217,7.249818620681763
25124,6.258200159072876
4475,7.407961721420288
22241,6.254312629699707
3782,7.307387771606445
25034,5.466699953079224
205,7.965334033966064
18590,6.92884334564209
1825,6.978406486511231
28862,6.007748556137085
3758,5.0935020160675055
29004,4.775628261566162
17773,5.2191930103301996
15161,6.933048849105835
14683,6.5627781105041505
11875,6.380706167221069
24247,7.524832754135131
1203,6.916370620727539
21696,5.38455213546753
16741,7.007202186584473
24362,5.902231159210205
10656,6.284247817993164
23618,5.838982009887696
14301,6.490234136581421
26200,5.383805141448974
23175,6.088992357254028
3639,7.271409387588501
28233,5.2712938022613525
27057,5.489923391342163
25026,6.388448905944824
12961,5.760874519348144
13767,7.338869934082031
26169,7.075198802947998
25838,6.19821400642395
26202,6.122371120452881
22159,6.7096314716339105
4777,6.99336353302002
14632,7.31216181755066
11757,6.645649213790893
3116,5.9215335941314695
6173,8.540370464324951
3723,4.648257818222046
19493,6.810212717056274
4207,6.734447240829468
14079,5.726396884918213
7613,7.615891036987305
27313,6.057506952285767
19002,6.9580814647674565
6266,5.462691364288331
7240,6.745112218856812
25435,6.686933326721191
10288,6.1523355197906495
11028,7.7627734375
6946,4.549837803840637
16405,7.952441902160645
16181,5.941849765777588
4158,9.07717082977295
16780,7.3191148376464845
25719,5.775674962997437
15053,5.432991046905517
2644,5.789138593673706
23500,5.2219485092163085
1013,7.334666128158569
11715,6.0158610534667964
13768,4.7083548641204835
4157,6.8173762130737305
2333,6.041716184616089
28604,5.799482383728027
25316,6.026504573822022
19298,6.809166345596314
25079,6.43918272972107
8330,7.112703838348389
24317,6.043890266418456
13242,7.217854919433593
25014,6.364791479110718
567,7.126883192062378
7520,5.296062002182007
8926,9.451761589050292
12534,5.534161491394043
21045,6.183898210525513
18722,7.118578100204468
25265,6.294989948272705
15854,5.813529567718506
28524,5.874777641296387
23717,7.239786558151245
21889,6.369477052688598
28064,6.159461765289306
28705,5.83774655342102
23416,6.79069972038269
18346,7.601152105331421
23851,7.4825029373168945
28780,5.706413078308105
12118,6.906649570465088
10926,6.652796792984009
6070,7.315823192596436
2149,7.493069086074829
6098,7.58515923500061
19125,6.454815912246704
23985,6.347204008102417
26527,5.796082344055176
4770,6.886730470657349
19567,6.919749927520752
26479,6.5746016025543215
24107,6.7046141433715825
9029,6.926606016159058
11022,8.5273504447937
1472,6.371449060440064
7356,5.949917926788331
12014,6.406868562698364
24849,4.9864448928833
5104,6.282743530273438
4663,6.772030000686645
25629,6.468400669097901
16195,8.123313322067261
26486,6.466646327972413
2222,6.525727415084839
12833,6.174179048538209
28879,5.728853158950805
5254,7.098143348693847
4805,7.6689040565490725
23411,5.830328836441041
2733,6.8043491172790525
2961,8.56164535522461
8966,6.490514421463013
25068,6.319741258621216
7403,6.886097507476807
23555,6.981862621307373
5096,4.5835652351379395
10018,6.605174360275269
26173,5.501667537689209
11214,7.296826276779175
27201,5.881530113220215
21951,6.622501745224
1616,6.632317600250245
24284,6.172030725479126
3759,5.138720369338989
8434,6.771364603042603
7195,7.241858263015747
16238,6.002853221893311
14701,6.649877624511719
6611,7.305472202301026
6278,6.818159351348877
13108,7.150632905960083
10740,7.331155042648316
3663,7.179469747543335
