row_id,rating_num
14785,6.6970563
15125,5.458876
13095,6.926251
6079,6.3853292
16584,6.990551
18508,6.432883
18731,6.103481
13610,7.845382
21768,5.805424
14463,5.5860796
4031,7.6096106
22418,7.2815967
5288,6.8215737
11744,6.0434766
4123,5.955207
25449,6.777708
19207,7.315036
4488,6.2895794
19810,6.3523183
21238,7.651529
18326,7.8491974
17178,5.7341213
21709,5.1782413
4027,7.5174503
23561,6.0899057
9246,7.2531624
14185,6.969523
23650,6.8559365
29151,6.26439
2585,7.569744
2286,6.034611
3243,5.9332952
14552,6.7037573
26746,5.5091734
12891,6.4205184
21499,5.7279305
28160,4.986374
14105,6.5151615
17309,6.75566
10918,6.1059012
24719,5.32837
21121,5.8819213
10532,5.5298724
26159,4.618191
12023,6.811637
12018,7.9960914
21079,6.2436795
9136,4.467171
21235,4.8266916
23907,6.258325
8350,6.891601
28069,6.4629602
5750,8.624163
27778,5.808638
17016,6.7290792
9779,5.575353
17427,7.7732005
24122,5.2644863
13958,6.855931
1839,7.050232
14444,6.6478443
16671,6.922197
106,5.5363274
22230,7.245588
25307,6.1257324
2292,6.9960113
27909,5.325635
26929,6.044174
26110,5.4496336
21830,6.8376966
25693,6.7130084
16496,6.9698825
16402,3.4401467
26636,5.3546047
18458,5.76977
19122,6.22426
21646,5.893573
28172,4.2601
27955,4.6689863
1367,6.796552
12203,3.730298
20498,6.21292
19714,6.180645
18249,6.740026
29005,6.0612416
25340,5.750132
6245,8.021746
1975,6.055296
25669,4.986693
17560,5.9153833
14459,7.5982513
29048,7.0289593
26839,5.448179
2041,2.6688552
13597,6.317757
25721,5.8346863
4004,7.004421
8160,4.365326
8958,6.4117475
25944,4.3125668
10426,7.493025
26295,5.5074334
28538,5.857951
24875,6.4605803
11587,7.215722
21775,5.5723214
2299,7.0064225
7789,5.783679
19451,4.2472725
12791,6.840306
18833,6.9850025
10807,6.1098933
16688,6.479683
28470,7.2050858
28049,6.014518
25209,6.6744113
4283,4.473111
7091,7.013471
26829,6.2178054
