row_id,rating_num
14785,6.4062986
15125,5.734386
13095,7.5981226
6079,7.0666313
16584,6.2461867
18508,7.2263637
18731,6.4530973
13610,8.36514
21768,8.379524
14463,6.342887
4031,8.227008
22418,6.886455
5288,7.060427
11744,6.8032618
4123,7.3346415
25449,7.0490427
19207,7.0262375
4488,6.375945
19810,5.6612062
21238,7.0217433
18326,7.4313445
17178,8.044947
21709,6.753842
4027,7.6500883
23561,5.9460483
9246,6.5684037
14185,6.7775855
23650,8.181449
29151,6.848189
2585,7.4594383
2286,7.1607537
3243,7.9271364
14552,6.62757
26746,7.022813
12891,6.6779947
21499,6.433383
28160,6.393957
14105,7.1728964
17309,6.2323937
10918,7.7610106
24719,8.123674
21121,7.7547646
10532,6.4136486
26159,6.224711
12023,7.1644435
12018,6.203549
21079,6.424712
9136,6.3676615
21235,6.3403907
23907,6.3055153
8350,7.1524134
28069,6.3067784
5750,5.3334327
27778,8.060307
17016,6.10717
9779,6.932598
17427,7.583641
24122,6.530914
13958,5.601957
1839,7.0120807
14444,5.191526
16671,6.9935675
106,6.4827514
22230,7.2806883
25307,6.308179
2292,5.2878838
27909,5.8720417
26929,6.3865275
26110,8.102413
21830,7.0477157
25693,6.8931246
16496,5.537061
16402,5.6590347
26636,6.6952853
18458,5.9021187
19122,7.0008807
21646,6.046483
28172,6.9542704
27955,5.7830625
1367,8.209393
12203,5.0872917
20498,6.6663995
19714,7.3450294
18249,9.601187
29005,7.5450053
25340,5.3727045
6245,9.110037
1975,6.3055043
25669,6.3151646
17560,6.2186966
14459,7.606708
29048,7.577972
26839,7.235343
2041,6.4823685
13597,7.232612
25721,6.609539
4004,6.5044675
8160,5.979445
8958,6.593104
25944,7.1004663
10426,7.3160577
26295,6.367941
28538,6.0963798
24875,7.346137
11587,5.9618726
21775,5.2616196
2299,7.335572
7789,6.9883375
19451,5.0482206
12791,6.7738276
18833,6.4194517
10807,6.4040103
16688,6.1249833
28470,7.263468
28049,6.9720135
25209,8.209208
4283,7.159929
7091,5.600405
26829,6.6890225
17428,7.2833385
27396,5.8488693
24624,6.011019
28772,5.221131
9389,6.752165
29088,6.690996
5090,6.71083
16059,7.647668
7680,7.5668044
19217,5.9707866
4277,6.914528
6140,7.47395
6797,5.5999303
25655,7.1207128
4257,4.646756
11931,8.150043
25268,5.6181912
9695,6.8176403
27086,6.326627
17772,6.619957
28045,7.0930243
20788,6.9230638
22520,6.914944
5351,7.1082554
20320,6.9725175
2611,6.6561666
29198,8.274057
14716,7.029197
27235,6.3580494
20929,6.4119906
27307,7.593762
13659,6.8109837
29197,7.742545
28730,6.5598793
13701,5.977198
26933,7.0367274
5976,5.0785184
27435,9.241596
870,8.298199
3183,7.573127
10497,5.2627563
20692,4.7759385
24687,6.428574
11217,7.948815
25124,7.063108
4475,4.3934526
22241,7.0816307
3782,4.6596603
25034,5.7702928
205,8.468214
18590,7.4391575
1825,7.337439
28862,7.40058
3758,6.383073
29004,7.7312713
17773,6.266052
15161,7.9316397
14683,7.531953
11875,6.9033837
24247,7.8630695
1203,6.6183968
21696,5.877401
16741,9.283067
24362,7.3971615
10656,8.307963
23618,6.4431615
14301,6.9977903
26200,6.086659
23175,6.726039
3639,7.421473
28233,6.9618397
27057,7.437362
25026,7.8281703
12961,6.918042
13767,6.2459893
26169,8.4067135
25838,7.1064095
26202,7.158657
22159,6.489941
4777,6.847278
14632,5.2537746
11757,7.1977253
3116,6.721841
6173,5.299231
3723,7.2894936
19493,7.273027
4207,8.795249
14079,6.5870156
7613,6.804034
27313,5.9469247
19002,7.7567086
6266,6.8838525
7240,7.643174
25435,9.077523
10288,6.8735094
11028,5.5807323
6946,5.960544
16405,7.197573
16181,6.0611444
4158,9.426795
16780,6.614703
25719,7.686143
15053,6.5346847
2644,7.864324
23500,7.4031634
1013,6.483851
11715,6.212988
13768,7.395273
4157,6.5333776
2333,5.4778304
28604,8.491718
25316,7.069658
19298,7.405001
25079,7.0849557
8330,7.3174915
24317,7.7734475
13242,8.11872
25014,6.753853
567,8.68965
7520,7.401525
8926,7.420589
12534,7.5416393
21045,6.8367915
18722,6.650241
25265,4.475512
15854,6.4270334
28524,7.001222
23717,7.1250935
21889,6.4272823
28064,6.8482704
28705,6.4963923
23416,5.3139086
18346,7.930167
23851,7.2463665
28780,5.7142525
12118,6.01359
10926,8.660529
6070,7.5137725
2149,7.9104586
6098,7.040592
19125,6.3863463
23985,6.9517713
26527,5.3554893
4770,7.108537
19567,7.494114
26479,7.4439435
24107,8.317112
9029,6.2477503
11022,7.9952435
1472,7.753003
7356,6.856963
12014,5.313673
24849,6.389142
5104,7.1227574
4663,8.713385
25629,7.94128
16195,8.285752
26486,6.857537
2222,6.457432
12833,7.708052
28879,7.285229
5254,6.757705
4805,6.4539165
23411,5.7465568
2733,6.9653826
2961,6.2571297
8966,8.772827
25068,7.4866056
7403,6.7460647
23555,7.329918
5096,5.6436963
10018,6.5235424
26173,7.9684052
11214,7.9234743
27201,8.55075
21951,6.9126167
1616,6.6300054
24284,4.5706973
3759,6.383073
8434,6.245029
7195,7.707153
16238,6.942977
14701,6.6309466
6611,8.92801
6278,6.896113
13108,8.458647
10740,7.695133
3663,8.03226
28452,7.488279
23436,6.7754645
9525,5.4934096
24535,4.9462705
12981,7.4742203
11251,6.2171373
18494,5.7535977
24445,5.527182
18370,6.4424567
1717,8.507973
8488,7.112825
15118,5.735352
100,7.201926
11912,4.898476
11767,7.0178685
11762,8.0708
27379,5.892991
10486,8.053707
14239,6.443626
1530,7.041522
8908,6.3551455
20365,6.477931
27727,6.938303
4204,5.2224307
23190,5.5163045
11998,7.829338
9404,7.427208
20662,6.458945
12142,8.258243
16369,6.2928944
28203,7.9943557
9409,7.640036
16535,7.465048
12063,5.2982087
